,loss,accuracy
0,2.1944828033447266,0.24860000610351562
1,2.0220601558685303,0.29440000653266907
2,1.9516876935958862,0.3084000051021576
3,1.8978766202926636,0.3303999900817871
4,1.770206093788147,0.373199999332428
5,1.7158902883529663,0.399399995803833
6,1.6835570335388184,0.41839998960494995
7,1.588119387626648,0.46459999680519104
8,1.5310986042022705,0.48080000281333923
9,1.494508147239685,0.5005999803543091
10,1.4376581907272339,0.5252000093460083
11,1.4569790363311768,0.5135999917984009
12,1.4297616481781006,0.5353999733924866
13,1.5205285549163818,0.5185999870300293
14,1.4103718996047974,0.5424000024795532
15,1.3407466411590576,0.5609999895095825
16,1.3176066875457764,0.5726000070571899
17,1.3024823665618896,0.5799999833106995
18,1.2858858108520508,0.576200008392334
19,1.33773934841156,0.5680000185966492
20,1.2824969291687012,0.5789999961853027
21,1.2867658138275146,0.5777999758720398
22,1.2550106048583984,0.5867999792098999
23,1.2298614978790283,0.5924000144004822
24,1.2608047723770142,0.5885999798774719
25,1.2813458442687988,0.5820000171661377
26,1.272707462310791,0.5834000110626221
27,1.305713176727295,0.5766000151634216
28,1.3426642417907715,0.5641999840736389
29,1.2623330354690552,0.5852000117301941
30,1.227857232093811,0.5938000082969666
31,1.2615740299224854,0.5857999920845032
32,1.304295539855957,0.5845999717712402
33,1.2874337434768677,0.5794000029563904
34,1.283138632774353,0.5821999907493591
35,1.3507565259933472,0.5694000124931335
36,1.3673977851867676,0.5690000057220459
37,1.258437156677246,0.5898000001907349
38,1.2292407751083374,0.5938000082969666
39,1.2889344692230225,0.5845999717712402
40,1.2302780151367188,0.5960000157356262
41,1.2137984037399292,0.5983999967575073
42,1.1998744010925293,0.6025999784469604
43,1.1950525045394897,0.6028000116348267
44,1.1937265396118164,0.6032000184059143
45,1.1955782175064087,0.6032000184059143
46,1.2679989337921143,0.592199981212616
47,1.3035573959350586,0.5806000232696533
48,1.2536218166351318,0.5888000130653381
49,1.2425802946090698,0.5906000137329102
